img_name,source_file,label,mean,std,rms,skewness,kurtosis,zero_crossing_rate,peak_to_peak,total_energy,band_power_low,band_power_mid,band_power_high,spectral_centroid,spectral_bandwidth,peak_frequency
자극_001750.png,자극.csv,스트레스,-0.0008773754490002014,0.015996835567889684,0.01602087812401707,6.706322762520041,54.697033654181475,46.0,0.18083344285634226,0.0001802664912049076,4.984783650032554e-05,0.0001062515180062176,2.203530226117428e-05,11.112396494118407,8.890738956013074,1.953125
자극_002000.png,자극.csv,스트레스,-0.0012959843178672874,0.015810353363819522,0.015863380750678502,6.475844256454993,50.96893531755279,43.5,0.17570910195354347,0.00011878629227987821,3.474860395577071e-05,6.787883697841759e-05,1.2891004286816027e-05,11.201134693863022,9.51995436066427,3.90625
자극_002250.png,자극.csv,스트레스,0.0010615767922531587,0.021223314937036917,0.021249848051280384,5.285523905922316,30.553591080844186,45.0,0.17968895669601942,0.0001759212326512932,4.976130868355226e-05,0.00010532202688476678,1.8421924066971978e-05,10.931964908598967,8.715173874518294,3.90625
자극_002500.png,자극.csv,스트레스,0.0010083968399698714,0.020158071323407346,0.02018327782265405,5.3586411767227435,31.60263452531661,47.0,0.17968895669601942,0.00012878527982414874,3.294578951136229e-05,7.590323135719537e-05,1.768986587359473e-05,11.822780704090762,9.55551492285931,3.90625
자극_002750.png,자극.csv,스트레스,-0.0012634121863803046,0.014270902274087624,0.014326718468276453,6.390381518680354,50.058102487028584,46.0,0.15600420592359943,0.0001398320949149053,3.786962774904457e-05,8.61978133527868e-05,1.3684799334372397e-05,10.947399392658129,8.961246832922148,1.953125
자극_003000.png,자극.csv,스트레스,-0.00097795085426512,0.015262551552593623,0.015293850652106417,6.592152556455008,52.515097559174784,47.5,0.16757218475208682,0.00016568805151079117,4.1584845984396496e-05,0.000104444098930291,1.742911757543075e-05,11.153973412806627,9.000166135759853,1.953125
자극_003250.png,자극.csv,스트레스,0.001074548377211258,0.02069270778267509,0.020720589026235466,5.175515551488837,29.200333227719618,44.5,0.1688440635585699,0.00024089053119296993,6.693033584734083e-05,0.0001494778902946332,2.2390113701039978e-05,10.453758347893283,8.053589403838375,3.90625
자극_003500.png,자극.csv,스트레스,0.0009116202296415718,0.02049908708146779,0.02051934751927291,5.090624624608442,28.632155498237804,42.5,0.1695636229340439,0.0002094219002524716,6.328366295578807e-05,0.00011957090425711487,2.4586500422532644e-05,10.779715168584486,8.56337946230671,3.90625
자극_003750.png,자극.csv,스트레스,-0.0011446833152686223,0.014858339129499427,0.014902366979089868,6.503845164347642,51.59644389353072,47.0,0.1641388175137071,9.376962429111319e-05,2.1404669631232056e-05,5.6375331316834145e-05,1.1938076167315295e-05,12.06531293610515,10.103972703537034,7.8125
자극_004000.png,자극.csv,스트레스,-0.0010143282404971611,0.01553531032336465,0.015568388761291591,6.612224517096035,53.726756211013814,51.0,0.17077566795002913,0.0001090055064307033,2.679599756255478e-05,6.330827878710863e-05,1.5338459407185536e-05,12.016123922595288,10.109034469088323,3.90625
자극_004250.png,자극.csv,스트레스,0.000959546636388403,0.020422740813081444,0.020445270163676164,5.06709452593919,28.799233644142653,54.0,0.1693763542415346,0.00021343486928191905,5.597489520922349e-05,0.00012759609214588505,2.738688999158829e-05,11.315063931350222,9.086281820932626,1.953125
자극_004500.png,자극.csv,스트레스,0.0008491296467165344,0.02026867733066172,0.020286456119574296,5.158715983869718,29.44906365486917,51.0,0.1708154436415375,0.0002262397714890196,5.6836472365367134e-05,0.0001411518731745029,2.5997533551175963e-05,10.999611699583417,8.576606421717809,1.953125
자극_004750.png,자극.csv,스트레스,0.0007775730414474143,0.020493984572242763,0.020508730421020954,5.212736731645263,29.79415608238672,49.5,0.1708154436415375,0.00016527080734788982,4.0430774802059694e-05,9.997435248584318e-05,2.216930710991169e-05,11.63169634649759,9.375235390028303,1.953125
자극_005000.png,자극.csv,스트레스,-0.0009118396749807747,0.014957538211699097,0.014985306167953582,6.718686295901298,54.581644204539565,50.0,0.16017404688728315,0.0001562583707015983,3.711015521900509e-05,9.850034255607537e-05,1.864667380988037e-05,11.498186514942159,8.986952686670618,1.953125
자극_005250.png,자극.csv,스트레스,-0.0009477164032380985,0.014536115937470043,0.014566977480882476,6.711534299669467,54.862903438804764,46.5,0.15753877440400893,0.00010196924538260162,2.4816515833442805e-05,5.995126349419808e-05,1.4505259473693473e-05,12.437993244436367,10.111962518213144,3.90625
자극_005500.png,자극.csv,스트레스,0.0006321536814657631,0.020215426494685735,0.020225308072784276,5.286632454701306,30.778537436704184,49.0,0.16990223796070061,0.00015931956382497718,4.214932305251462e-05,9.616478669391025e-05,1.856192352084809e-05,11.334928529564031,8.921849034627924,3.90625
자극_005750.png,자극.csv,스트레스,0.0008763181940198262,0.020742778786597305,0.020761281399925228,5.109645145859095,29.279551998136427,54.5,0.17123040463209097,0.0001301136138379552,3.467795468509924e-05,7.498160356539506e-05,1.816638317080983e-05,11.77057022822661,9.63405698602784,3.90625
자극_006000.png,자극.csv,스트레스,-0.0009056098082388458,0.015384822869409981,0.015411453657844831,6.294638922271697,50.08130117897715,49.0,0.1658517020252582,0.00016672244493593917,4.293409138660959e-05,0.00010006529722390502,2.1958093428446263e-05,11.225420099365937,8.839643096224743,3.90625
자극_006250.png,자극.csv,스트레스,-0.0010811199609498472,0.0148039416797196,0.014843365845606022,6.319770302760858,49.75559682482936,43.0,0.1583256557878923,0.00015532725729499206,3.924997677301272e-05,9.799104236770154e-05,1.6167606293933166e-05,10.81283308770311,8.910539465272818,1.953125
자극_006500.png,자극.csv,스트레스,0.0007393716699306675,0.020196504801015765,0.020210034058450985,5.054523896789293,28.32033833346856,44.0,0.16393953965420013,0.00023044023935828902,6.143143358240205e-05,0.00014375732350819473,2.329572489658731e-05,10.630095596806402,8.570349778370424,1.953125
자극_006750.png,자극.csv,스트레스,0.0012509730960633095,0.020515550736736898,0.02055365553177099,5.040522608243707,28.2710048085164,48.5,0.16236052359868094,0.00019996066149653493,5.806360280529975e-05,0.00011670217102222241,2.276607764711207e-05,10.870912258996759,8.911932056173763,1.953125
자극_007000.png,자극.csv,스트레스,-0.00010773776280708547,0.01561090336390032,0.015611275132498593,5.895664361741881,45.600345314795774,48.5,0.16592408330669473,9.772511497143532e-05,2.8560563679851057e-05,4.725831836544253e-05,1.7168141744191182e-05,12.929995796754906,11.479117371049123,3.90625
정상_000000.png,정상.csv,정상,-0.00032534426215049465,0.0036327445387829282,0.0036472841640008582,-0.25396412083408376,0.27408743672429825,66.0,0.02356915232250751,5.2401994841355105e-06,3.6159259784446114e-07,1.1636405765647816e-06,2.0974827142645182e-06,31.000591144455626,16.141323996907254,50.78125
정상_000250.png,정상.csv,정상,-1.797128925675461e-05,0.0034184156982669254,0.003418462937256348,-0.0995117804619689,0.1143096903132812,68.0,0.020959388836278403,6.179608233304758e-06,3.548533735499443e-07,1.7477436381183762e-06,2.5707621423805326e-06,28.730540283474927,16.285681566136027,50.78125
정상_000500.png,정상.csv,정상,-5.918696575420192e-06,0.0034909650018687998,0.003490970019241354,-0.15037179555297078,0.06640211835126353,69.5,0.0198782467314448,5.7853940812485454e-06,3.4635461847240626e-07,1.606949861215149e-06,2.306736154583535e-06,28.523339989965265,16.737734292163427,50.78125
정상_000750.png,정상.csv,정상,1.6384446279739547e-05,0.0035255057783009297,0.003525543850658099,-0.019924712428276058,-0.37128264750375983,65.5,0.017502290008555244,6.455165611495492e-06,1.9622116443643424e-07,1.5809248249758809e-06,3.0274272091553733e-06,30.562988455024325,15.118081736286864,50.78125
정상_001000.png,정상.csv,정상,-7.2601212632551e-06,0.0034728624109719394,0.0034728699997124265,0.04581659754873111,-0.5026970916199596,62.0,0.017871287302418944,6.595132542398632e-06,3.350407716415872e-07,1.8796072539998992e-06,2.7727726628057016e-06,28.61969400014541,15.82641217880207,50.78125
정상_001250.png,정상.csv,정상,2.0662639756069904e-05,0.003299820091639398,0.0032998847831202734,-0.03356978516180501,-0.212145324635022,65.0,0.020027867084635362,5.508128711481367e-06,3.6855758023366126e-07,1.6348971999234301e-06,1.8931757893742406e-06,28.91961521449823,16.86756519483119,50.78125
정상_001500.png,정상.csv,정상,-2.9525287945758247e-05,0.0032496161644705265,0.003249750291794189,-0.11414213003846088,-0.3062156061008947,67.5,0.01887243238601507,5.664362711937344e-06,4.767800537528059e-07,1.5780974194277434e-06,1.9130607599616374e-06,29.478811319191212,17.327420060071898,50.78125
정상_001750.png,정상.csv,정상,-3.071927919644853e-05,0.0031994887534716686,0.0031996362227143947,0.02767044109730485,-0.48198227733609844,71.0,0.015651236660245257,5.3168076123775545e-06,3.2938205741072654e-07,1.2230285106914396e-06,1.866388114038111e-06,32.20560621490656,16.86608546662718,50.78125
정상_002000.png,정상.csv,정상,-3.942144319748684e-05,0.003191835265906076,0.003192078698100265,-0.07165761820899086,-0.3058349672120082,69.5,0.016686665346237067,5.174806816910177e-06,2.504497672764799e-07,1.4463381862699287e-06,1.8294275655521451e-06,30.61573324166311,16.097961584110447,50.78125
정상_002250.png,정상.csv,정상,-5.332227713112827e-05,0.0031951765030624945,0.0031956214029451487,-0.14503510977771672,-0.21990780989367176,66.5,0.016712840578787014,5.099152467936168e-06,1.9925848208998595e-07,1.3623718827432667e-06,2.1126324174701635e-06,30.35470592522604,15.320212387115252,50.78125
정상_002500.png,정상.csv,정상,5.5015270850150225e-05,0.003205127244258989,0.00320559937171162,-0.1709540024895121,-0.2349617413201588,67.0,0.01802138098352794,5.112531860628152e-06,2.3241492739175912e-07,1.2636280995302274e-06,2.18554967835127e-06,30.554221679695814,15.617032865829975,50.78125
정상_002750.png,정상.csv,정상,5.3444340520680364e-05,0.003272376392707108,0.0032728127891892126,-0.11007300379478298,-0.25831080040545196,69.5,0.018949912359235717,5.320160347100917e-06,3.3409837201536854e-07,1.6289340039273676e-06,1.7202293191824236e-06,29.76724153476221,16.777735420233117,50.78125
정상_003000.png,정상.csv,정상,7.167046414413701e-05,0.003243468683559739,0.003244260432928186,0.04354226509905065,-0.28260640203409304,75.0,0.017902138456309422,5.416628285606251e-06,2.7619313578129417e-07,1.6929000216021183e-06,1.6863237176719705e-06,30.047808588456725,17.081468552086744,50.78125
정상_003250.png,정상.csv,정상,5.013972699330529e-05,0.0032119499854635484,0.003212341311464623,-0.10636143975986527,0.018635491633249845,71.5,0.021253384236194252,5.234784777600243e-06,3.314211973291277e-07,1.284881839544812e-06,1.8648879307196318e-06,31.502965231848723,16.522900833451974,50.78125
정상_003500.png,정상.csv,정상,-1.3490651024736261e-05,0.0032749952039245545,0.0032750229897504394,-0.16237124120297122,0.24125682577119534,64.0,0.022022010474479884,5.3663971486214725e-06,7.303074612275557e-07,1.4834138164440477e-06,1.5498059236465542e-06,28.139222778018837,17.61074109465948,50.78125
정상_003750.png,정상.csv,정상,-0.00011027651958225549,0.0034229024823246106,0.003424678424943743,0.0029958116933681412,-0.2380683578010494,65.5,0.02015363517674964,6.119473050225457e-06,8.088666284354864e-07,1.6735395286442043e-06,2.071445197431329e-06,27.353430611260006,17.1917203931016,50.78125
정상_004000.png,정상.csv,정상,4.215715600004738e-05,0.00343399910075321,0.0034342578601170687,0.034823549933199215,-0.3021570111792613,70.5,0.01983528312018465,6.05490834874975e-06,5.437210530987861e-07,1.1592218106125467e-06,2.6223649578566687e-06,30.217474854249474,16.275102587048906,50.78125
정상_004250.png,정상.csv,정상,4.848853246917642e-05,0.0034702835942054294,0.0034706223306479726,0.006251665344985588,-0.23579989689712866,72.5,0.020338423744312842,5.453701440895776e-06,4.147060267912546e-07,1.0570914902518107e-06,2.1954150418355917e-06,31.651331639428758,15.91087669414151,50.78125
정상_004500.png,정상.csv,정상,-2.731544243938655e-05,0.003605370952785746,0.003605474426561206,0.1017867061870821,-0.2708110976630289,65.5,0.021144096742845633,6.615094203213055e-06,5.101376213860499e-07,2.030431798352312e-06,2.2949384319057146e-06,27.879445673860975,16.89717444032129,50.78125
정상_004750.png,정상.csv,정상,3.776655068333338e-05,0.0034998850788843273,0.003500088838550769,0.07620592214401678,-0.0846138071930036,62.5,0.02096759297231179,6.208431150520998e-06,4.0337034408585846e-07,1.6265172760736728e-06,2.709082250174085e-06,28.59134913032254,16.130973304494177,50.78125
정상_005000.png,정상.csv,정상,-6.900524061896652e-05,0.0032954627637581313,0.003296185151132937,0.024898710895107028,-0.05413622771263027,66.0,0.01986319511881392,5.708167017332909e-06,4.326855408731842e-07,1.3697068038588145e-06,2.313479398857111e-06,29.47388189669836,16.24434623303492,50.78125
정상_005250.png,정상.csv,정상,-9.203580068860743e-05,0.003207668759925212,0.003208988853518899,-0.08895042320899008,-0.03648324187160412,64.0,0.019602961218320336,5.233999794091162e-06,4.554925958249917e-07,1.399204041491148e-06,1.861664335197158e-06,29.106765978082233,16.916016578309616,50.78125
정상_005500.png,정상.csv,정상,-1.8937945051761926e-05,0.0033576089885849585,0.0033576623960710063,-0.1614647523454924,-0.18463421242207678,65.0,0.01952598956023798,5.53231033124566e-06,3.127297353318102e-07,1.363167426062916e-06,2.309599417274778e-06,30.245853680721957,15.845141417092922,50.78125
정상_005750.png,정상.csv,정상,0.00013167594879337868,0.0035029448520572486,0.0035054188326140174,-0.18609006617868304,-0.26446015631964137,63.0,0.020117627574776295,5.97329747556357e-06,2.0377587384082414e-07,1.4714246857775088e-06,2.6815658646259067e-06,30.509917766830128,14.8509990924394,50.78125
정상_006000.png,정상.csv,정상,8.264534400780535e-05,0.003450008674146903,0.0034509984214101054,-0.13430528545034717,-0.20080430679547145,64.5,0.01967260366725062,6.200364725344365e-06,3.374035938810451e-07,1.4632362576774459e-06,2.7900971180256406e-06,29.515095116594246,15.485126825335255,50.78125
정상_006250.png,정상.csv,정상,-4.4012413975207146e-05,0.003382928277395047,0.0033832145693974166,0.011433492288830125,-0.30114579432948574,68.0,0.018619013535111112,5.802108865315976e-06,6.0325077338717e-07,1.4576313155682113e-06,1.969464567603154e-06,29.21552689210505,17.295802847125493,50.78125
정상_006500.png,정상.csv,정상,-0.00025800120531267815,0.0033633694974198945,0.003373250509244362,0.016592097428318648,-0.05238418036693915,64.5,0.019719823433561958,4.915729310642987e-06,4.5070517096717175e-07,1.2037973924906998e-06,1.7137078191894492e-06,30.26020913123997,17.00450868481278,50.78125
정상_006750.png,정상.csv,정상,0.00043817026310032233,0.003476989378393314,0.00350448973702668,0.04358136280559125,-0.19593730672490084,60.5,0.019719823433561958,5.8057308150861795e-06,5.034240892707206e-07,1.6827934850520241e-06,1.8465922027015835e-06,29.78327606114524,17.03526235821117,50.78125
정상_007000.png,정상.csv,정상,0.0006190004444151742,0.005457490693309341,0.005492482700723259,1.2018788747681093,3.451888785715192,52.0,0.036964953266556126,5.679831648321463e-06,7.479993896166145e-07,1.3404407871404348e-06,1.9440247670801582e-06,28.266045899641462,17.61090094594508,50.78125
